longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN
1.237696664,-1.330521356,-0.686476992,-0.207540743,-0.009231945,-0.376601626,-0.009258411,-0.53036314,-0.321994183,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.237696664,-1.32583949,0.584852265,-0.216708484,-0.407556183,-0.450778089,-0.364980909,0.446436387,-0.283863561,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.242687971,-1.32583949,0.267019951,-0.480739437,-0.643688515,-0.698032966,-0.655313242,-0.260910277,-0.249199359,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.227714049,-1.330521356,-1.004309306,-0.028311398,0.556054547,-0.261804718,0.579253074,-0.255699136,-0.952882654,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.227714049,-1.330521356,-1.004309306,-0.387228475,-0.047394747,-0.370420254,-0.022336444,-0.185690871,-0.67210262,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.227714049,-1.335203222,-1.004309306,-0.075983653,0.696779877,-0.22559954,0.587099894,-0.165530596,-1.155668233,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.227714049,-1.335203222,-1.004309306,-0.190580421,-0.061705797,-0.437532292,0.071825394,-0.114682488,-0.638305023,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.237696664,-1.330521356,0.584852265,-0.507325887,-0.648458865,-0.655646416,-0.626541569,0.119766243,-0.308995107,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.237696664,-1.330521356,0.584852265,-0.320762349,-0.460030035,-0.498462958,-0.409446221,-0.019671271,-0.319394368,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.237696664,-1.330521356,0.187561872,-0.282716223,-0.288297429,-0.488749374,-0.296975137,-0.354921376,-0.252665779,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.237696664,-1.335203222,-0.050812363,-0.425274602,-0.345541631,-0.538200349,-0.278665891,-0.464565899,-0.360124805,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.247679278,-1.32583949,0.187561872,-0.039312688,-0.340771281,-0.360706669,-0.247278612,0.672778897,-0.224067813,-0.681889048,-0.015566206,-0.353264264,-0.384466489
1.247679278,-1.32583949,0.584852265,-0.278590739,-0.450489334,-0.534668136,-0.385905762,0.05902223,-0.328927023,-0.681889048,-0.015566206,-0.353264264,-0.384466489
1.247679278,-1.330521356,0.584852265,0.434201157,0.248366963,0.252132206,0.267995889,0.054653293,-0.312461527,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.247679278,-1.32583949,-0.448102756,0.028528599,-0.304993655,-0.292711578,-0.231584972,0.688254409,-0.101876502,-0.681889048,-0.015566206,-0.353264264,-0.384466489
1.247679278,-1.321157625,-1.083767385,-0.291425577,-0.324075055,-0.571756368,-0.341440449,0.257256158,0.150305565,-0.681889048,-0.015566206,-0.353264264,-0.384466489
1.252670585,-1.321157625,-0.924851228,0.597386954,0.028930856,0.237120303,0.139831165,1.538091579,0.241299095,-0.681889048,-0.015566206,-0.353264264,-0.384466489
1.257661892,-1.321157625,-0.924851228,-0.34414009,-0.586444314,-0.57793774,-0.519301698,0.931441013,0.188436187,-0.681889048,-0.015566206,-0.353264264,-0.384466489
1.257661892,-1.32583949,-0.924851228,-0.532078789,-0.548281512,-0.773975536,-0.540226551,-0.081046938,-0.229267443,-0.681889048,-0.015566206,-0.353264264,-0.384466489
1.252670585,-1.32583949,-0.924851228,-0.17820397,-0.47195591,-0.399561007,-0.474836386,0.857642827,0.131240254,-0.681889048,-0.015566206,-0.353264264,-0.384466489
1.247679278,-1.330521356,-0.289186599,-0.067274299,-0.533970462,-0.454310301,-0.498376846,2.085998367,0.613072658,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.247679278,-1.335203222,-0.20972852,0.499292121,0.203048636,0.079936845,0.333386054,0.444067686,0.532478389,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.242687971,-1.335203222,-0.607018913,0.129832142,-0.099868598,-0.389847423,-0.147885561,0.397062137,0.138173095,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.2626532,-1.330521356,-0.448102756,-0.066357525,-0.448104159,-0.496696852,-0.396368188,1.499613352,0.86612133,-0.681889048,-0.015566206,-0.353264264,-0.384466489
1.2626532,-1.32583949,-0.289186599,-0.060398493,-0.460030035,-0.316554012,-0.391136975,0.984815735,0.316693733,-0.681889048,-0.015566206,-0.353264264,-0.384466489
1.257661892,-1.32583949,-1.004309306,-0.492657501,-0.381319257,-0.751899207,-0.391136975,-0.456459679,-0.97281457,-0.681889048,-0.015566206,-0.353264264,-0.384466489
1.257661892,-1.32583949,-0.289186599,-0.334972349,-0.686621667,-0.494930745,-0.644850815,1.373335286,0.365223616,-0.681889048,-0.015566206,-0.353264264,-0.384466489
1.257661892,-1.32583949,-0.448102756,0.308603099,-0.32646023,-0.273284409,-0.296975137,2.129371909,1.07237333,-0.681889048,-0.015566206,-0.353264264,-0.384466489
1.252670585,-1.330521356,-0.924851228,-0.051230752,-0.491037311,-0.57793774,-0.477451993,2.573845434,1.082772591,-0.681889048,-0.015566206,-0.353264264,-0.384466489
1.252670585,-1.330521356,-0.607018913,0.527712119,-0.109409299,-0.158487501,-0.111267068,3.017003014,1.598402591,-0.681889048,-0.015566206,-0.353264264,-0.384466489
1.252670585,-1.335203222,0.187561872,-0.069107847,-0.242979103,-0.426935654,-0.134807528,0.489178275,0.120840994,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.272635814,-1.32583949,-0.130270442,-0.122280748,-0.400400658,-0.440181451,-0.328362416,0.129241046,-0.256998805,-0.681889048,-0.015566206,-0.353264264,-0.384466489
1.267644507,-1.330521356,-0.20972852,0.560715989,-0.059320622,0.038433347,0.100597066,1.051507819,0.118241179,-0.681889048,-0.015566206,-0.353264264,-0.384466489
1.267644507,-1.32583949,-0.765935071,0.563924698,0.565595248,0.113492864,0.532172156,0.240780529,0.113908153,-0.681889048,-0.015566206,-0.353264264,-0.384466489
1.2626532,-1.32583949,-1.401599699,-0.382186217,-0.233438402,-0.702448232,-0.18711966,-0.966940996,-0.521313343,-0.681889048,-0.015566206,-0.353264264,-0.384466489
1.277627121,-1.32583949,-0.924851228,-0.730560391,-0.78202867,-0.684787169,-0.744243866,-0.405664208,-1.062941494,-0.681889048,-0.015566206,-0.353264264,-0.384466489
1.277627121,-1.32583949,-0.924851228,-0.494032662,-0.140416575,-0.54968004,-0.17927284,-0.619689475,-0.404321662,-0.681889048,-0.015566206,-0.353264264,-0.384466489
1.277627121,-1.32583949,-0.686476992,0.031737308,0.01700498,-0.200874052,-0.006642804,-0.08146804,-0.328927023,-0.681889048,-0.015566206,-0.353264264,-0.384466489
1.277627121,-1.330521356,0.34647803,0.632224372,0.298455639,0.387239335,0.430163498,0.233990254,-0.412121107,-0.681889048,-0.015566206,-0.353264264,-0.384466489
1.272635814,-1.32583949,0.028645715,-0.643466848,-0.703317892,-0.671541372,-0.660544455,-0.116156346,-0.328927023,-0.681889048,-0.015566206,-0.353264264,-0.384466489
1.272635814,-1.32583949,0.187561872,0.025778276,-0.221512527,-0.261804718,-0.129576315,0.309314936,-0.319394368,-0.681889048,-0.015566206,-0.353264264,-0.384466489
1.277627121,-1.321157625,-0.20972852,0.854083714,0.255522488,0.389005442,0.330770447,0.866064874,-0.188537006,-0.681889048,-0.015566206,-0.353264264,-0.384466489
1.272635814,-1.321157625,-0.130270442,-0.31434493,-0.526814937,-0.419871229,-0.469605173,0.102606322,-0.37139067,-0.681889048,-0.015566206,-0.353264264,-0.384466489
1.272635814,-1.321157625,-0.20972852,-0.292342351,-0.564977738,-0.486983267,-0.508839272,0.833639993,-0.224934418,-0.681889048,-0.015566206,-0.353264264,-0.384466489
1.277627121,-1.321157625,-0.607018913,0.718401141,0.191122761,0.171774371,0.262764676,0.775580507,-0.115742183,-0.681889048,-0.015566206,-0.353264264,-0.384466489
1.272635814,-1.321157625,-1.163225463,0.246262458,0.145804434,0.022538391,0.223530577,-0.074467214,-0.213668553,-0.681889048,-0.015566206,-0.353264264,-0.384466489
1.267644507,-1.316475759,-1.004309306,-0.399146539,-0.593599839,-0.602663228,-0.574229437,0.580978586,0.024647834,-0.681889048,-0.015566206,-0.353264264,-0.384466489
1.2626532,-1.321157625,-1.322141621,0.111955046,-0.314534355,-0.039275328,-0.213275726,1.405707529,0.410287078,-0.681889048,-0.015566206,-0.353264264,-0.384466489
1.257661892,-1.316475759,-1.004309306,0.646434371,0.460647544,0.228289771,0.526940942,0.189774508,-0.085411006,-0.681889048,-0.015566206,-0.353264264,-0.384466489
1.257661892,-1.42415867,-0.20972852,-0.32855493,-0.460030035,-0.087843251,-0.414677434,0.209092578,-0.649570889,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.252670585,-1.42415867,-1.242683542,0.5886776,0.565595248,1.226139813,0.681261732,0.100500811,-0.503114637,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.257661892,-1.428840536,-0.527560835,-0.245128483,-0.331230581,0.110843704,-0.336209236,0.1479801,-0.606240637,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.252670585,-1.428840536,-0.924851228,0.040446663,0.069478832,0.695424879,0.142446772,-0.009354264,-0.512647292,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.252670585,-1.428840536,-1.242683542,0.36635987,0.405788518,0.296284863,0.521709729,-0.206061697,-0.860155914,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.252670585,-1.428840536,-1.401599699,0.111496659,0.33661844,0.593873769,0.453703958,-0.188533312,-0.558577359,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.252670585,-1.433522401,-1.004309306,-0.626506526,-0.610296064,0.162060786,-0.527148518,-0.617004948,-0.436386048,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.2626532,-1.428840536,-1.163225463,-0.128698167,-0.314534355,0.404017345,-0.257741038,0.610824215,-0.47451667,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.2626532,-1.428840536,-0.686476992,-0.278132352,-0.431407934,0.063158835,-0.383290155,0.072760694,-0.647837679,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.257661892,-1.428840536,-0.448102756,-0.329013317,-0.474341085,-0.029561744,-0.417293041,0.11387081,-0.624439343,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.257661892,-1.428840536,-0.289186599,-0.206623969,-0.400400658,0.117025076,-0.341440449,0.756157162,-0.642638048,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.257661892,-1.433522401,-0.527560835,0.101412143,-0.052165097,0.871152453,-0.009258411,0.454279418,-0.686834906,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.252670585,-1.433522401,-0.289186599,-0.626964913,-0.610296064,-0.383666051,-0.524532912,-0.443352868,-0.721499107,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.252670585,-1.433522401,-0.924851228,-0.175912035,-0.381319257,0.30953066,-0.351902876,0.403062845,-0.569843225,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.257661892,-1.433522401,-1.242683542,0.111955046,0.090945408,0.904708472,0.176449658,-0.369028304,-0.596707981,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.257661892,-1.438204267,-0.845393149,-0.651259428,-0.519659411,-0.203523211,-0.393752581,-0.991259657,-0.796893746,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.257661892,-1.438204267,-0.924851228,-0.756688454,-0.727169643,-0.542615615,-0.723319013,-0.524099243,-0.627039158,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.252670585,-1.433522401,-0.845393149,-0.573792013,-0.541125987,0.003111222,-0.555920191,-1.334089603,-0.969348149,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.29759235,-1.438204267,-0.448102756,-0.629715235,-0.581673963,3.311911315,-0.58730747,-0.688592346,-0.46411741,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.2626532,-1.442886133,-1.083767385,-0.19699784,0.262678013,0.958574713,0.388313793,-1.176913153,-0.98494704,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.257661892,-1.438204267,-0.527560835,-0.212583001,0.059938132,0.550604165,0.063978574,-0.976310524,-0.585442116,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.252670585,-1.438204267,-0.924851228,0.076659241,0.346159141,1.185519368,0.461550777,-1.092166306,-0.57590946,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.252670585,-1.438204267,-1.878348171,0.032195695,0.923371509,1.521079559,0.929744359,-1.126749336,-0.709366637,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.252670585,-1.442886133,-1.878348171,0.269181811,0.959149135,1.641174786,0.927128753,-1.280293779,-0.849756654,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.2626532,-1.447567998,-1.719432013,-0.778232646,-0.574518438,-0.210587636,-0.568998224,-1.37067287,-1.207664536,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.232705357,-1.42415867,-0.607018913,-0.130990102,0.30799634,0.172657424,0.296767561,-0.946043792,-1.034343528,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.232705357,-1.428840536,-0.448102756,-0.446360407,-0.383704432,-0.094907676,-0.296975137,-0.826766553,-0.745764048,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.232705357,-1.428840536,-0.924851228,-0.270339772,0.050397431,0.140867511,0.079672213,-0.85308545,-0.641771443,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.232705357,-1.428840536,0.34647803,-1.0280536,-1.10164213,-0.967364172,-1.097350757,0.122240219,-0.729298553,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.232705357,-1.428840536,0.028645715,-0.721851037,-0.80111007,-0.588534378,-0.767784326,0.523182289,-0.607107242,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.232705357,-1.433522401,-0.20972852,-0.134198811,-0.398015483,-0.18056383,-0.33359363,0.257624623,-0.536912233,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.232705357,-1.438204267,-1.004309306,0.023486341,-0.087942723,0.067574101,-0.051108117,-0.063518553,-0.520446737,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.247679278,-1.433522401,-0.924851228,0.149084399,0.229285562,0.428742833,0.301998775,-0.676275103,-0.653903914,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.242687971,-1.433522401,-0.845393149,-0.198373001,0.014619805,0.457000533,-0.006642804,-0.85308545,-0.898286536,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.247679278,-1.433522401,-1.163225463,-0.508242662,-0.431407934,-0.17791467,-0.357134089,-0.597213137,-0.98148062,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.247679278,-1.438204267,-1.560515856,0.463996316,0.851816257,1.649122264,0.89051026,-0.406085311,-0.556844149,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.242687971,-1.42415867,-1.639973935,0.115622142,0.296070464,0.896760994,0.479860024,-0.613688767,-0.466717225,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.242687971,-1.428840536,-1.083767385,-0.538037821,-0.629377465,-0.373952466,-0.597769896,0.052179316,-0.555977544,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.242687971,-1.428840536,-0.527560835,-0.232752032,-0.145186925,-0.004836256,-0.129576315,-0.316864251,-0.657370334,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.247679278,-1.428840536,-0.289186599,-0.471571696,-0.615066414,-0.464906939,-0.626541569,-0.026987924,-0.627905763,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.237696664,-1.428840536,-1.322141621,-0.032436882,0.069478832,0.317478138,0.118906313,-0.443931884,-0.620106317,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.242687971,-1.433522401,-1.560515856,1.678722055,2.323469278,2.671697793,2.501723927,-0.68517089,-1.027410687,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.237696664,-1.433522401,-0.448102756,-0.375310411,-0.512503886,-0.04810586,-0.451295927,-0.103733827,-0.583708906,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.237696664,-1.433522401,-1.481057778,-0.200664937,-0.405171008,0.193850699,-0.391136975,0.360057768,-0.399988637,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.237696664,-1.433522401,-0.924851228,-1.00467586,-1.084945904,-0.943521737,-1.079041511,0.672252519,-0.588908536,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.237696664,-1.438204267,-1.639973935,-0.81215329,-0.910828124,-0.705980444,-0.85671495,0.540973863,-0.479716301,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.237696664,-1.442886133,-1.639973935,1.786443017,1.619842631,2.977234177,1.771969685,0.04612597,-0.541245259,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.222722742,-1.428840536,0.425936108,-0.290050416,-0.171423851,-0.176148564,-0.147885561,-0.426035034,-0.607973847,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.222722742,-1.433522401,-0.607018913,-0.41152299,-0.579288788,-0.390730476,-0.527148518,0.50360103,-0.283863561,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.217731435,-1.428840536,-0.130270442,-0.057189783,0.183967236,0.001345116,0.199990117,-0.371712832,-0.440719074,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.217731435,-1.428840536,0.267019951,-0.351015896,-0.240593928,-0.250325027,-0.192350873,-0.816554821,-0.411254502,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.217731435,-1.428840536,-0.130270442,-0.558665239,-0.393245132,-0.539966455,-0.396368188,-0.795025964,-0.100143292,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.222722742,-1.438204267,-0.686476992,-0.051230752,0.343773966,0.347501944,0.158140412,-0.495885386,0.440618254,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.227714049,-1.428840536,-0.050812363,-0.351474283,-0.31214918,-0.31037264,-0.406830615,-0.669484827,-0.617506502,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.227714049,-1.433522401,0.267019951,0.039988276,0.114797158,0.244184728,0.163371625,-0.280860001,-0.575042855,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.222722742,-1.433522401,0.505394187,-0.543538466,-0.672310616,-0.437532292,-0.558535797,-0.631217152,-0.637438418,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.222722742,-1.428840536,-0.20972852,-0.584793302,-0.545896337,-0.491398533,-0.44868032,-0.4468796,-0.652170704,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.227714049,-1.428840536,-0.607018913,0.118372465,0.350929491,0.603587353,0.555712615,-0.839662813,-0.709366637,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.232705357,-1.428840536,-0.130270442,-0.009059141,0.126723034,0.409315664,0.202605724,-0.783393012,-0.686834906,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.232705357,-1.433522401,-1.163225463,1.110322087,1.815426987,1.97496887,1.813819391,-0.813449192,-0.633971998,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.227714049,-1.42415867,-0.924851228,-0.282257835,-0.009231945,0.091416535,0.001204015,-0.891353125,-0.551644519,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.227714049,-1.428840536,-1.322141621,-0.71039136,-0.581673963,-0.49051548,-0.548073371,-0.76291691,-0.644371259,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.227714049,-1.42415867,-0.845393149,-0.14061623,0.100486108,0.099364014,0.176449658,-0.922619975,-0.46585062,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.222722742,-1.42415867,-0.050812363,0.072075371,0.401018167,0.352800263,0.461550777,-0.630743412,-0.540378653,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.202757514,-1.428840536,0.584852265,-0.318928801,-0.331230581,-0.308606534,-0.307437564,-0.252698781,-0.511780687,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.217731435,-1.405431207,-1.481057778,2.171946544,1.476732126,0.419029248,0.770192356,2.59421626,2.354082188,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.197766206,-1.405431207,-0.20972852,-0.466987825,-0.617451589,1.165209146,-0.652697635,-0.176321344,-1.207664536,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.197766206,-1.382021879,-1.004309306,1.493992066,2.113573871,-0.48786632,0.058747361,1.840337787,-0.167738485,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.192774899,-1.382021879,0.028645715,-0.502742017,-0.46241521,-0.767794164,-0.550688978,-0.326707519,2.540410938,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.192774899,-1.377340013,1.856181523,-0.366142669,-0.536355637,-0.668892213,-0.521917305,0.647565394,2.540410938,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.192774899,-1.377340013,0.664310344,0.218300846,0.424869918,-0.10727042,0.456319564,-0.346657242,0.987446036,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.192774899,-1.377340013,1.220516894,0.083993434,-0.056935447,-0.147890864,0.009050835,0.319526668,2.131364692,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.197766206,-1.377340013,0.90268458,-0.183246228,-0.493422486,-0.581469953,-0.480067599,0.76168413,2.540410938,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.192774899,-1.377340013,1.538349208,0.058782146,-0.111794474,-0.395145741,-0.132191921,0.660198465,1.954577263,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.197766206,-1.377340013,-0.765935071,0.076200854,0.629994975,-0.235313124,0.254917856,0.483440756,1.107037532,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.197766206,-1.377340013,1.299974972,0.243970522,0.143419259,-0.074597454,0.163371625,0.341213438,1.866183549,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.197766206,-1.372658147,0.34647803,0.66385308,0.856586607,0.334256147,0.872201014,0.093763173,1.757857919,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.192774899,-1.372658147,1.220516894,0.008817955,-0.056935447,-0.285647153,-0.027567657,-0.102523158,1.403416456,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.192774899,-1.372658147,1.061600737,-0.433067182,-0.600755364,-0.586768271,-0.57161383,0.667409842,1.712794456,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.187783592,-1.377340013,0.505394187,0.130748916,-0.238208753,-0.338630341,-0.221122546,1.310959501,2.390479599,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.227714049,-1.382021879,0.584852265,-1.196281655,-1.249522984,-1.207554625,-1.246440334,-1.031685482,-0.709366637,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.227714049,-1.386703744,1.141058815,-0.972130378,-0.934679874,-0.865813062,-0.940414361,-1.190283153,-0.98668025,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.227714049,-1.386703744,1.379433051,-0.782816517,-0.720014118,-0.56115973,-0.691931734,-1.152805044,-0.991013275,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.227714049,-1.386703744,1.856181523,-1.114688757,-1.10641248,-1.039774529,-1.157509709,-1.092008393,-1.380985544,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.222722742,-1.39138561,1.856181523,-1.200865526,-1.273374735,-1.251707281,-1.298752466,-1.445260622,-1.272659914,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.227714049,-1.386703744,1.856181523,-1.079851339,-1.113568005,-1.067149176,-1.120891217,-1.256080394,-1.070740939,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.227714049,-1.39138561,1.856181523,-1.196740043,-1.27098956,-1.246408962,-1.283058826,-1.182071657,-0.763096149,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.237696664,-1.386703744,0.664310344,-0.677845878,-0.491037311,-0.390730476,-0.506223665,-0.933515998,-0.77869504,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.237696664,-1.39138561,0.743768422,-0.826363289,-0.79156937,-0.75543142,-0.830558884,-1.072427134,-0.691167931,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.237696664,-1.39138561,0.664310344,-0.643466848,-0.495807661,-0.299776003,-0.443449107,-1.174755004,-0.802093376,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.232705357,-1.39138561,-0.130270442,-0.391353958,0.052782607,0.317478138,0.158140412,-0.903512456,-0.87142178,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.232705357,-1.386703744,-0.20972852,-0.003100109,0.536973147,1.144015871,0.699570978,-0.93298962,-0.847156838,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.232705357,-1.386703744,-0.527560835,-0.433525569,0.00746428,0.215043974,-0.014489624,-0.973468083,-0.834157763,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.237696664,-1.382021879,0.108103794,0.012026664,0.274603888,0.504685402,0.275842709,-0.558892824,-0.747497259,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.237696664,-1.386703744,0.187561872,-0.268047836,0.026545681,0.137335298,0.100597066,-0.95730828,-0.848890048,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.232705357,-1.386703744,-1.083767385,-0.458736858,0.036086381,-0.069299135,0.254917856,-1.366567122,-0.987546855,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.232705357,-1.382021879,-0.686476992,-0.744312003,-0.64130334,-0.519656233,-0.678853701,-0.95899269,-1.022211057,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.232705357,-1.377340013,0.028645715,0.705107916,1.567368779,1.986448561,1.633342535,-1.084060086,-0.894820116,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.232705357,-1.382021879,1.061600737,-0.285466545,0.071864007,0.436690311,0.150293592,-0.94657017,-0.860155914,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.232705357,-1.382021879,1.45889113,-0.854783287,-0.748636219,-0.69626686,-0.752090686,-0.976468437,-1.010078586,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.232705357,-1.382021879,1.617807287,-0.560957175,-0.448104159,-0.199107946,-0.438217894,-0.963730091,-0.98148062,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.232705357,-1.382021879,1.45889113,-0.729643617,-0.629377465,-0.373069413,-0.574229437,-1.100377802,-0.945083208,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.232705357,-1.382021879,1.299974972,-0.665927814,-0.593599839,-0.464023886,-0.610847929,-0.724491321,-0.929484317,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.247679278,-1.377340013,0.028645715,-0.553164595,-0.584059138,-0.295360737,-0.477451993,-0.215694413,-0.77002899,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.242687971,-1.377340013,0.187561872,-0.035645591,-0.121335174,0.452585267,-0.019720837,-0.20169276,-0.77869504,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.242687971,-1.377340013,0.584852265,-0.48807363,-0.605525714,-0.374835519,-0.605616716,-0.096417174,-0.827224922,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.237696664,-1.377340013,0.425936108,-0.534829112,-0.64607369,-0.348343925,-0.608232323,-0.217062995,-0.815959057,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.237696664,-1.382021879,0.028645715,-0.386770088,-0.211971827,0.198265965,-0.270819071,-0.86882415,-0.926017897,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.247679278,-1.377340013,-0.050812363,-0.527494919,-0.62699229,-0.534668136,-0.566382617,0.104396007,-0.46411741,-0.681889048,-0.015566206,-0.353264264,2.601006924
1.242687971,-1.382021879,-0.20972852,0.199506976,0.183967236,0.64509085,0.179065264,-0.494200976,-0.818558872,-0.681889048,-0.015566206,-0.353264264,2.601006924
